1PP							3PP																										
PHASE		cycle	EXP TIME	video time	HR		PHASE		cycle	EXP TIME	video time	HR																					
EXP	run	3	  0:01:06	  0:06:14	68		EXP	run	3	  0:01:06	00:04:55	91																					
EXP	run	3	  0:01:07	  0:06:15	68		EXP	run	3	  0:01:07	00:04:56	91																					
EXP	run	3	  0:01:08	  0:06:16	68		EXP	run	3	  0:01:08	00:04:57	93																					
EXP	run	3	  0:01:09	  0:06:17	67		EXP	run	3	  0:01:09	00:04:58	93																					
EXP	run	3	  0:01:10	  0:06:18	68		EXP	run	3	  0:01:10	00:04:59	94																					
EXP	run	3	  0:01:11	  0:06:19	68		EXP	run	3	  0:01:11	00:05:00	94																					
EXP	run	3	  0:01:12	  0:06:20	68		EXP	run	3	  0:01:12	00:05:01	94																					
EXP	run	3	  0:01:13	  0:06:21	68		EXP	run	3	  0:01:13	00:05:02	94																					
EXP	run	3	  0:01:14	  0:06:22	68		EXP	run	3	  0:01:14	00:05:03	93																					
EXP	run	3	  0:01:15	  0:06:23	68		EXP	run	3	  0:01:15	00:05:04	91																					
EXP	run	3	  0:01:16	  0:06:24	68		EXP	run	3	  0:01:16	00:05:05	91																					
EXP	run	3	  0:01:17	  0:06:25	57		EXP	run	3	  0:01:17	00:05:06	89																					
EXP	run	3	  0:01:18	  0:06:26	66		EXP	run	3	  0:01:18	00:05:07	89																					
EXP	run	3	  0:01:19	  0:06:27	66		EXP	run	3	  0:01:19	00:05:08	89																					
EXP	run	3	  0:01:20	  0:06:28	66		EXP	run	3	  0:01:20	00:05:09	89																					
EXP	run	3	  0:01:21	  0:06:29	66		EXP	run	3	  0:01:21	00:05:10	89																					
EXP	run	3	  0:01:22	  0:06:30	66		EXP	run	3	  0:01:22	00:05:11	90																					
EXP	run	3	  0:01:23	  0:06:31	66		EXP	run	3	  0:01:23	00:05:12	90																					
EXP	run	3	  0:01:24	  0:06:32	66		EXP	run	3	  0:01:24	00:05:13	90																					
EXP	run	3	  0:01:25	  0:06:33	67		EXP	run	3	  0:01:25	00:05:14	90																					
EXP	run	3	  0:01:26	  0:06:34	67		EXP	run	3	  0:01:26	00:05:15	90																					
EXP	run	3	  0:01:27	  0:06:35	67		EXP	run	3	  0:01:27	00:05:16	89																					
EXP	run	3	  0:01:28	  0:06:36	66		EXP	run	3	  0:01:28	00:05:17	89																					
EXP	run	4	  0:01:29	  0:06:37	66		EXP	run	4	  0:01:29	00:05:18	89																					
EXP	walk	4	  0:01:30	  0:06:38	66		EXP	walk	4	  0:01:30	00:05:19	89																					
EXP	walk	4	  0:01:31	  0:06:39	66		EXP	walk	4	  0:01:31	00:05:20	89																					
EXP	walk	4	  0:01:32	  0:06:40	66		EXP	walk	4	  0:01:32	00:05:21	89																					
EXP	walk	4	  0:01:33	  0:06:41	66		EXP	walk	4	  0:01:33	00:05:22	90																					
EXP	walk	4	  0:01:34	  0:06:42	66		EXP	walk	4	  0:01:34	00:05:23	90																					
EXP	walk	4	  0:01:35	  0:06:43	66		EXP	walk	4	  0:01:35	00:05:24	89																					
EXP	walk	4	  0:01:36	  0:06:44	66		EXP	walk	4	  0:01:36	00:05:25	89																					
EXP	walk	4	  0:01:37	  0:06:45	66		EXP	walk	4	  0:01:37	00:05:26	88																					
EXP	walk	4	  0:01:38	  0:06:46	67		EXP	walk	4	  0:01:38	00:05:27	88																					
EXP	walk	4	  0:01:39	  0:06:47	67		EXP	walk	4	  0:01:39	00:05:28	88																					
EXP	walk	4	  0:01:40	  0:06:48	67		EXP	walk	4	  0:01:40	00:05:29	88																					
EXP	walk	4	  0:01:41	  0:06:49	66		EXP	walk	4	  0:01:41	00:05:30	88																					
EXP	walk	4	  0:01:42	  0:06:50	66		EXP	walk	4	  0:01:42	00:05:31	88																					
EXP	walk	4	  0:01:43	  0:06:51	66		EXP	walk	4	  0:01:43	00:05:32	88																					
EXP	walk	4	  0:01:44	  0:06:52	67		EXP	walk	4	  0:01:44	00:05:33	88																					
EXP	walk	4	  0:01:45	  0:06:53	66		EXP	walk	4	  0:01:45	00:05:34	88																					
EXP	walk	4	  0:01:46	  0:06:54	66		EXP	walk	4	  0:01:46	00:05:35	88																					
EXP	walk	4	  0:01:47	  0:06:55	66		EXP	walk	4	  0:01:47	00:05:36	88																					
EXP	walk	4	  0:01:48	  0:06:56	66		EXP	walk	4	  0:01:48	00:05:37	87																					
EXP	walk	4	  0:01:49	  0:06:57	66		EXP	walk	4	  0:01:49	00:05:38	87																					
EXP	walk	4	  0:01:50	  0:06:58	66		EXP	walk	4	  0:01:50	00:05:39	86																					
EXP	walk	4	  0:01:51	  0:06:59	65		EXP	walk	4	  0:01:51	00:05:40	85																					
EXP	walk	4	  0:01:52	  0:07:00	64		EXP	walk	4	  0:01:52	00:05:41	85																					
EXP	walk	4	  0:01:53	  0:07:01	64		EXP	walk	4	  0:01:53	00:05:42	85																					
EXP	walk	4	  0:01:54	  0:07:02	64		EXP	walk	4	  0:01:54	00:05:43	85																					
EXP	walk	4	  0:01:55	  0:07:03	65		EXP	walk	4	  0:01:55	00:05:44	86																					
EXP	walk	4	  0:01:56	  0:07:04	66		EXP	walk	4	  0:01:56	00:05:45	86																					
EXP	walk	4	  0:01:57	  0:07:05	66		EXP	walk	4	  0:01:57	00:05:46	85																					
EXP	walk	4	  0:01:58	  0:07:06	67		EXP	walk	4	  0:01:58	00:05:47	85																					
EXP	walk	5	  0:01:59	  0:07:07	67		EXP	walk	5	  0:01:59	00:05:48	85																					
EXP	run	5	  0:02:00	  0:07:08	68		EXP	run	5	  0:02:00	00:05:49	86																					
EXP	run	5	  0:02:01	  0:07:09	67		EXP	run	5	  0:02:01	00:05:50	86																					
EXP	run	5	  0:02:02	  0:07:10	67		EXP	run	5	  0:02:02	00:05:51	86																					
EXP	run	5	  0:02:03	  0:07:11	66		EXP	run	5	  0:02:03	00:05:52	86																					
EXP	run	5	  0:02:04	  0:07:12	66		EXP	run	5	  0:02:04	00:05:53	86																					
EXP	run	5	  0:02:05	  0:07:13	66		EXP	run	5	  0:02:05	00:05:54	85																					
EXP	run	5	  0:02:06	  0:07:14	65		EXP	run	5	  0:02:06	00:05:55	85																					
EXP	run	5	  0:02:07	  0:07:15	65		EXP	run	5	  0:02:07	00:05:56	85																					
EXP	run	5	  0:02:08	  0:07:16	64		EXP	run	5	  0:02:08	00:05:57	85																					
EXP	run	5	  0:02:09	  0:07:17	64		EXP	run	5	  0:02:09	00:05:58	85																					
EXP	run	5	  0:02:10	  0:07:18	64		EXP	run	5	  0:02:10	00:05:59	85																					
EXP	run	5	  0:02:11	  0:07:19	63		EXP	run	5	  0:02:11	00:06:00	86																					
EXP	run	5	  0:02:12	  0:07:20	63		EXP	run	5	  0:02:12	00:06:01	86																					
EXP	run	5	  0:02:13	  0:07:21	63		EXP	run	5	  0:02:13	00:06:02	87																					
EXP	run	5	  0:02:14	  0:07:22	64		EXP	run	5	  0:02:14	00:06:03	87																					
EXP	run	5	  0:02:15	  0:07:23	65		EXP	run	5	  0:02:15	00:06:04	88																					
EXP	run	5	  0:02:16	  0:07:24	66		EXP	run	5	  0:02:16	00:06:05	88																					
EXP	run	5	  0:02:17	  0:07:25	66		EXP	run	5	  0:02:17	00:06:06	89																					
EXP	run	5	  0:02:18	  0:07:26	68		EXP	run	5	  0:02:18	00:06:07	89																					
EXP	run	5	  0:02:19	  0:07:27	69		EXP	run	5	  0:02:19	00:06:08	89																					
EXP	run	5	  0:02:20	  0:07:28	69		EXP	run	5	  0:02:20	00:06:09	88																					
EXP	run	5	  0:02:21	  0:07:29	59		EXP	run	5	  0:02:21	00:06:10	88																					
EXP	run	5	  0:02:22	  0:07:30	70		EXP	run	5	  0:02:22	00:06:11	89																					
EXP	run	5	  0:02:23	  0:07:31	69		EXP	run	5	  0:02:23	00:06:12	89																					
EXP	run	5	  0:02:24	  0:07:32	68		EXP	run	5	  0:02:24	00:06:13	89																					
EXP	run	5	  0:02:25	  0:07:33	68		EXP	run	5	  0:02:25	00:06:14	89																					
EXP	run	5	  0:02:26	  0:07:34	67		EXP	run	5	  0:02:26	00:06:15	89																					
EXP	run	5	  0:02:27	  0:07:35	67		EXP	run	5	  0:02:27	00:06:16	87																					
EXP	run	5	  0:02:28	  0:07:36	68		EXP	run	5	  0:02:28	00:06:17	87																					
EXP	run	6	  0:02:29	  0:07:37	68		EXP	run	6	  0:02:29	00:06:18	86																					
EXP	walk	6	  0:02:30	  0:07:38	69		EXP	walk	6	  0:02:30	00:06:19	86																					
EXP	walk	6	  0:02:31	  0:07:39	70		EXP	walk	6	  0:02:31	00:06:20	86																					
EXP	walk	6	  0:02:32	  0:07:40	70		EXP	walk	6	  0:02:32	00:06:21	87																					
EXP	walk	6	  0:02:33	  0:07:41	70		EXP	walk	6	  0:02:33	00:06:22	87																					
EXP	walk	6	  0:02:34	  0:07:42	70		EXP	walk	6	  0:02:34	00:06:23	88																					
EXP	walk	6	  0:02:35	  0:07:43	70		EXP	walk	6	  0:02:35	00:06:24	88																					
EXP	walk	6	  0:02:36	  0:07:44	69		EXP	walk	6	  0:02:36	00:06:25	88																					
EXP	walk	6	  0:02:37	  0:07:45	69		EXP	walk	6	  0:02:37	00:06:26	88																					
EXP	walk	6	  0:02:38	  0:07:46	68		EXP	walk	6	  0:02:38	00:06:27	88																					
EXP	walk	6	  0:02:39	  0:07:47	67		EXP	walk	6	  0:02:39	00:06:28	89																					
EXP	walk	6	  0:02:40	  0:07:48	67		EXP	walk	6	  0:02:40	00:06:29	89																					
EXP	walk	6	  0:02:41	  0:07:49	66		EXP	walk	6	  0:02:41	00:06:30	90																					
EXP	walk	6	  0:02:42	  0:07:50	67		EXP	walk	6	  0:02:42	00:06:31	90																					
EXP	walk	6	  0:02:43	  0:07:51	67		EXP	walk	6	  0:02:43	00:06:32	91																					
EXP	walk	6	  0:02:44	  0:07:52	68		EXP	walk	6	  0:02:44	00:06:33	91																					
EXP	walk	6	  0:02:45	  0:07:53	68		EXP	walk	6	  0:02:45	00:06:34	90																					
EXP	walk	6	  0:02:46	  0:07:54	69		EXP	walk	6	  0:02:46	00:06:35	90																					
EXP	walk	6	  0:02:47	  0:07:55	69		EXP	walk	6	  0:02:47	00:06:36	90																					
EXP	walk	6	  0:02:48	  0:07:56	69		EXP	walk	6	  0:02:48	00:06:37	90																					
EXP	walk	6	  0:02:49	  0:07:57	69		EXP	walk	6	  0:02:49	00:06:38	90																					
EXP	walk	6	  0:02:50	  0:07:58	68		EXP	walk	6	  0:02:50	00:06:39	91																					
EXP	walk	6	  0:02:51	  0:07:59	68		EXP	walk	6	  0:02:51	00:06:40	91																					
EXP	walk	6	  0:02:52	  0:08:00	66		EXP	walk	6	  0:02:52	00:06:41	92																					
EXP	walk	6	  0:02:53	  0:08:01	66		EXP	walk	6	  0:02:53	00:06:42	92																					
EXP	walk	6	  0:02:54	  0:08:02	66		EXP	walk	6	  0:02:54	00:06:43	90																					
EXP	walk	6	  0:02:55	  0:08:03	66		EXP	walk	6	  0:02:55	00:06:44	90																					
EXP	walk	6	  0:02:56	  0:08:04	66		EXP	walk	6	  0:02:56	00:06:45	90																					
EXP	walk	6	  0:02:57	  0:08:05	66		EXP	walk	6	  0:02:57	00:06:46	90																					
EXP	walk	6	  0:02:58	  0:08:06	67		EXP	walk	6	  0:02:58	00:06:47	90																					
EXP	walk	7	  0:02:59	  0:08:07	67		EXP	walk	7	  0:02:59	00:06:48	89																					
EXP	run	7	  0:03:00	  0:08:08	68		EXP	run	7	  0:03:00	00:06:49	89																					
EXP	run	7	  0:03:01	  0:08:09	68		EXP	run	7	  0:03:01	00:06:50	89																					
EXP	run	7	  0:03:02	  0:08:10	68		EXP	run	7	  0:03:02	00:06:51	89																					
EXP	run	7	  0:03:03	  0:08:11	67		EXP	run	7	  0:03:03	00:06:52	89																					
EXP	run	7	  0:03:04	  0:08:12	67		EXP	run	7	  0:03:04	00:06:53	89																					
EXP	run	7	  0:03:05	  0:08:13	67		EXP	run	7	  0:03:05	00:06:54	89																					
EXP	run	7	  0:03:06	  0:08:14	66		EXP	run	7	  0:03:06	00:06:55	89																					
EXP	run	7	  0:03:07	  0:08:15	67		EXP	run	7	  0:03:07	00:06:56	89																					
EXP	run	7	  0:03:08	  0:08:16	67		EXP	run	7	  0:03:08	00:06:57	89																					
EXP	run	7	  0:03:09	  0:08:17	67		EXP	run	7	  0:03:09	00:06:58	89																					
EXP	run	7	  0:03:10	  0:08:18	68		EXP	run	7	  0:03:10	00:06:59	89																					
EXP	run	7	  0:03:11	  0:08:19	69		EXP	run	7	  0:03:11	00:07:00	88																					
EXP	run	7	  0:03:12	  0:08:20	70		EXP	run	7	  0:03:12	00:07:01	88																					
EXP	run	7	  0:03:13	  0:08:21	70		EXP	run	7	  0:03:13	00:07:02	88																					
EXP	run	7	  0:03:14	  0:08:22	70		EXP	run	7	  0:03:14	00:07:03	88																					
EXP	run	7	  0:03:15	  0:08:23	70		EXP	run	7	  0:03:15	00:07:04	88																					
EXP	run	7	  0:03:16	  0:08:24	70		EXP	run	7	  0:03:16	00:07:05	88																					
EXP	run	7	  0:03:17	  0:08:25	69		EXP	run	7	  0:03:17	00:07:06	87																					
EXP	run	7	  0:03:18	  0:08:26	69		EXP	run	7	  0:03:18	00:07:07	87																					
EXP	run	7	  0:03:19	  0:08:27	69		EXP	run	7	  0:03:19	00:07:08	86																					
EXP	run	7	  0:03:20	  0:08:28	68		EXP	run	7	  0:03:20	00:07:09	86																					
EXP	run	7	  0:03:21	  0:08:29	68		EXP	run	7	  0:03:21	00:07:10	86																					
EXP	run	7	  0:03:22	  0:08:30	68		EXP	run	7	  0:03:22	00:07:11	86																					
EXP	run	7	  0:03:23	  0:08:31	68		EXP	run	7	  0:03:23	00:07:12	86																					
EXP	run	7	  0:03:24	  0:08:32	68		EXP	run	7	  0:03:24	00:07:13	86																					
EXP	run	7	  0:03:25	  0:08:33	68		EXP	run	7	  0:03:25	00:07:14	86																					
EXP	run	7	  0:03:26	  0:08:34	68		EXP	run	7	  0:03:26	00:07:15	86																					
EXP	run	7	  0:03:27	  0:08:35	68		EXP	run	7	  0:03:27	00:07:16	86																					
EXP	run	7	  0:03:28	  0:08:36	68		EXP	run	7	  0:03:28	00:07:17	86																					
EXP	run	8	  0:03:29	  0:08:37	68		EXP	run	8	  0:03:29	00:07:18	85																					
EXP	walk	8	  0:03:30	  0:08:38	68		EXP	walk	8	  0:03:30	00:07:19	85																					
EXP	walk	8	  0:03:31	  0:08:39	68		EXP	walk	8	  0:03:31	00:07:20	85																					
EXP	walk	8	  0:03:32	  0:08:40	67		EXP	walk	8	  0:03:32	00:07:21	85																					
EXP	walk	8	  0:03:33	  0:08:41	66		EXP	walk	8	  0:03:33	00:07:22	85																					
EXP	walk	8	  0:03:34	  0:08:42	65		EXP	walk	8	  0:03:34	00:07:23	85																					
EXP	walk	8	  0:03:35	  0:08:43	64		EXP	walk	8	  0:03:35	00:07:24	85																					
EXP	walk	8	  0:03:36	  0:08:44	63		EXP	walk	8	  0:03:36	00:07:25	85																					
EXP	walk	8	  0:03:37	  0:08:45	63		EXP	walk	8	  0:03:37	00:07:26	85																					
EXP	walk	8	  0:03:38	  0:08:46	64		EXP	walk	8	  0:03:38	00:07:27	85																					
EXP	walk	8	  0:03:39	  0:08:47	65		EXP	walk	8	  0:03:39	00:07:28	86																					
EXP	walk	8	  0:03:40	  0:08:48	65		EXP	walk	8	  0:03:40	00:07:29	86																					
EXP	walk	8	  0:03:41	  0:08:49	66		EXP	walk	8	  0:03:41	00:07:30	86																					
EXP	walk	8	  0:03:42	  0:08:50	66		EXP	walk	8	  0:03:42	00:07:31	86																					
EXP	walk	8	  0:03:43	  0:08:51	66		EXP	walk	8	  0:03:43	00:07:32	86																					
EXP	walk	8	  0:03:44	  0:08:52	65		EXP	walk	8	  0:03:44	00:07:33	86																					
EXP	walk	8	  0:03:45	  0:08:53	65		EXP	walk	8	  0:03:45	00:07:34	86																					
EXP	walk	8	  0:03:46	  0:08:54	65		EXP	walk	8	  0:03:46	00:07:35	87																					
EXP	walk	8	  0:03:47	  0:08:55	65		EXP	walk	8	  0:03:47	00:07:36	86																					
EXP	walk	8	  0:03:48	  0:08:56	65		EXP	walk	8	  0:03:48	00:07:37	86																					
EXP	walk	8	  0:03:49	  0:08:57	65		EXP	walk	8	  0:03:49	00:07:38	86																					
EXP	walk	8	  0:03:50	  0:08:58	64		EXP	walk	8	  0:03:50	00:07:39	86																					
EXP	walk	8	  0:03:51	  0:08:59	64		EXP	walk	8	  0:03:51	00:07:40	86																					
EXP	walk	8	  0:03:52	  0:09:00	63		EXP	walk	8	  0:03:52	00:07:41	87																					
EXP	walk	8	  0:03:53	  0:09:01	63		EXP	walk	8	  0:03:53	00:07:42	87																					
EXP	walk	8	  0:03:54	  0:09:02	64		EXP	walk	8	  0:03:54	00:07:43	87																					
EXP	walk	8	  0:03:55	  0:09:03	63		EXP	walk	8	  0:03:55	00:07:44	87																					
EXP	walk	8	  0:03:56	  0:09:04	63		EXP	walk	8	  0:03:56	00:07:45	88																					
EXP	walk	8	  0:03:57	  0:09:05	63		EXP	walk	8	  0:03:57	00:07:46	88																					
EXP	walk	8	  0:03:58	  0:09:06	64		EXP	walk	8	  0:03:58	00:07:47	88																					
EXP	walk	9	  0:03:59	  0:09:07	64		EXP	walk	9	  0:03:59	00:07:48	88																					
EXP	run	9	  0:04:00	  0:09:08	64		EXP	run	9	  0:04:00	00:07:49	88																					
EXP	run	9	  0:04:01	  0:09:09	64		EXP	run	9	  0:04:01	00:07:50	88																					
EXP	run	9	  0:04:02	  0:09:10	64		EXP	run	9	  0:04:02	00:07:51	88																					
EXP	run	9	  0:04:03	  0:09:11	65		EXP	run	9	  0:04:03	00:07:52	88																					
EXP	run	9	  0:04:04	  0:09:12	65		EXP	run	9	  0:04:04	00:07:53	88																					
EXP	run	9	  0:04:05	  0:09:13	65		EXP	run	9	  0:04:05	00:07:54	88																					
EXP	run	9	  0:04:06	  0:09:14	65		EXP	run	9	  0:04:06	00:07:55	88																					
EXP	run	9	  0:04:07	  0:09:15	65		EXP	run	9	  0:04:07	00:07:56	88																					
EXP	run	9	  0:04:08	  0:09:16	65		EXP	run	9	  0:04:08	00:07:57	89																					
EXP	run	9	  0:04:09	  0:09:17	66		EXP	run	9	  0:04:09	00:07:58	89																					
EXP	run	9	  0:04:10	  0:09:18	66		EXP	run	9	  0:04:10	00:07:59	90																					
EXP	run	9	  0:04:11	  0:09:19	66		EXP	run	9	  0:04:11	00:08:00	90																					
EXP	run	9	  0:04:12	  0:09:20	67		EXP	run	9	  0:04:12	00:08:01	91																					
EXP	run	9	  0:04:13	  0:09:21	67		EXP	run	9	  0:04:13	00:08:02	91																					
EXP	run	9	  0:04:14	  0:09:22	67		EXP	run	9	  0:04:14	00:08:03	91																					
EXP	run	9	  0:04:15	  0:09:23	66		EXP	run	9	  0:04:15	00:08:04	91																					
EXP	run	9	  0:04:16	  0:09:24	67		EXP	run	9	  0:04:16	00:08:05	92																					
EXP	run	9	  0:04:17	  0:09:25	67		EXP	run	9	  0:04:17	00:08:06	92																					
EXP	run	9	  0:04:18	  0:09:26	66		EXP	run	9	  0:04:18	00:08:07	92																					
EXP	run	9	  0:04:19	  0:09:27	66		EXP	run	9	  0:04:19	00:08:08	92																					
EXP	run	9	  0:04:20	  0:09:28	67		EXP	run	9	  0:04:20	00:08:09	92																					
EXP	run	9	  0:04:21	  0:09:29	67		EXP	run	9	  0:04:21	00:08:10	92																					
EXP	run	9	  0:04:22	  0:09:30	67		EXP	run	9	  0:04:22	00:08:11	92																					
EXP	run	9	  0:04:23	  0:09:31	66		EXP	run	9	  0:04:23	00:08:12	92																					
EXP	run	9	  0:04:24	  0:09:32	65		EXP	run	9	  0:04:24	00:08:13	92																					
EXP	run	9	  0:04:25	  0:09:33	64		EXP	run	9	  0:04:25	00:08:14	92																					
EXP	run	9	  0:04:26	  0:09:34	63		EXP	run	9	  0:04:26	00:08:15	92																					
EXP	run	9	  0:04:27	  0:09:35	63		EXP	run	9	  0:04:27	00:08:16	92																					
EXP	run	9	  0:04:28	  0:09:36	63		EXP	run	9	  0:04:28	00:08:17	92																					
EXP	run	10	  0:04:29	  0:09:37	63		EXP	run	10	  0:04:29	00:08:18	92																					
EXP	walk	10	  0:04:30	  0:09:38	64		EXP	walk	10	  0:04:30	00:08:19	92																					
EXP	walk	10	  0:04:31	  0:09:39	65		EXP	walk	10	  0:04:31	00:08:20	92																					
EXP	walk	10	  0:04:32	  0:09:40	66		EXP	walk	10	  0:04:32	00:08:21	92																					
EXP	walk	10	  0:04:33	  0:09:41	66		EXP	walk	10	  0:04:33	00:08:22	91																					
EXP	walk	10	  0:04:34	  0:09:42	67		EXP	walk	10	  0:04:34	00:08:23	91																					
EXP	walk	10	  0:04:35	  0:09:43	67		EXP	walk	10	  0:04:35	00:08:24	91																					
EXP	walk	10	  0:04:36	  0:09:44	66		EXP	walk	10	  0:04:36	00:08:25	91																					
EXP	walk	10	  0:04:37	  0:09:45	66		EXP	walk	10	  0:04:37	00:08:26	91																					
EXP	walk	10	  0:04:38	  0:09:46	66		EXP	walk	10	  0:04:38	00:08:27	91																					
EXP	walk	10	  0:04:39	  0:09:47	66		EXP	walk	10	  0:04:39	00:08:28	91																					
EXP	walk	10	  0:04:40	  0:09:48	66		EXP	walk	10	  0:04:40	00:08:29	91																					
EXP	walk	10	  0:04:41	  0:09:49	66		EXP	walk	10	  0:04:41	00:08:30	90																					
EXP	walk	10	  0:04:42	  0:09:50	66		EXP	walk	10	  0:04:42	00:08:31	90																					
EXP	walk	10	  0:04:43	  0:09:51	67		EXP	walk	10	  0:04:43	00:08:32	90																					
EXP	walk	10	  0:04:44	  0:09:52	67		EXP	walk	10	  0:04:44	00:08:33	90																					
EXP	walk	10	  0:04:45	  0:09:53	67		EXP	walk	10	  0:04:45	00:08:34	89																					
EXP	walk	10	  0:04:46	  0:09:54	67		EXP	walk	10	  0:04:46	00:08:35	89																					
EXP	walk	10	  0:04:47	  0:09:55	67		EXP	walk	10	  0:04:47	00:08:36	89																					
EXP	walk	10	  0:04:48	  0:09:56	67		EXP	walk	10	  0:04:48	00:08:37	89																					
EXP	walk	10	  0:04:49	  0:09:57	67		EXP	walk	10	  0:04:49	00:08:38	89																					
EXP	walk	10	  0:04:50	  0:09:58	68		EXP	walk	10	  0:04:50	00:08:39	89																					
EXP	walk	10	  0:04:51	  0:09:59	68		EXP	walk	10	  0:04:51	00:08:40	89																					
EXP	walk	10	  0:04:52	  0:10:00	69		EXP	walk	10	  0:04:52	00:08:41	89																					
EXP	walk	10	  0:04:53	  0:10:01	70		EXP	walk	10	  0:04:53	00:08:42	89																					
EXP	walk	10	  0:04:54	  0:10:02	71		EXP	walk	10	  0:04:54	00:08:43	89																					
EXP	walk	10	  0:04:55	  0:10:03	72		EXP	walk	10	  0:04:55	00:08:44	89																					
EXP	walk	10	  0:04:56	  0:10:04	72		EXP	walk	10	  0:04:56	00:08:45	89																					
EXP	walk	10	  0:04:57	  0:10:05	72		EXP	walk	10	  0:04:57	00:08:46	89																					
EXP	walk	10	  0:04:58	  0:10:06	72		EXP	walk	10	  0:04:58	00:08:47	89																					
EXP	walk	11	  0:04:59	  0:10:07	72		EXP	walk	11	  0:04:59	00:08:48	89																					
EXP	run	11	  0:05:00	  0:10:08	72		EXP	run	11	  0:05:00	00:08:49	90																					
EXP	run	11	  0:05:01	  0:10:09	71		EXP	run	11	  0:05:01	00:08:50	90																					
EXP	run	11	  0:05:02	  0:10:10	70		EXP	run	11	  0:05:02	00:08:51	90																					
EXP	run	11	  0:05:03	  0:10:11	70		EXP	run	11	  0:05:03	00:08:52	90																					
EXP	run	11	  0:05:04	  0:10:12	69		EXP	run	11	  0:05:04	00:08:53	91																					
EXP	run	11	  0:05:05	  0:10:13	68		EXP	run	11	  0:05:05	00:08:54	91																					
EXP	run	11	  0:05:06	  0:10:14	68		EXP	run	11	  0:05:06	00:08:55	92																					
EXP	run	11	  0:05:07	  0:10:15	68		EXP	run	11	  0:05:07	00:08:56	92																					
EXP	run	11	  0:05:08	  0:10:16	68		EXP	run	11	  0:05:08	00:08:57	92																					
EXP	run	11	  0:05:09	  0:10:17	68		EXP	run	11	  0:05:09	00:08:58	93																					
EXP	run	11	  0:05:10	  0:10:18	68		EXP	run	11	  0:05:10	00:08:59	94																					
EXP	run	11	  0:05:11	  0:10:19	68		EXP	run	11	  0:05:11	00:09:00	94																					
EXP	run	11	  0:05:12	  0:10:20	68		EXP	run	11	  0:05:12	00:09:01	94																					
EXP	run	11	  0:05:13	  0:10:21	67		EXP	run	11	  0:05:13	00:09:02	95																					
EXP	run	11	  0:05:14	  0:10:22	67		EXP	run	11	  0:05:14	00:09:03	95																					
EXP	run	11	  0:05:15	  0:10:23	66		EXP	run	11	  0:05:15	00:09:04	95																					
EXP	run	11	  0:05:16	  0:10:24	66		EXP	run	11	  0:05:16	00:09:05	95																					
EXP	run	11	  0:05:17	  0:10:25	66		EXP	run	11	  0:05:17	00:09:06	95																					
EXP	run	11	  0:05:18	  0:10:26	66		EXP	run	11	  0:05:18	00:09:07	95																					
EXP	run	11	  0:05:19	  0:10:27	65		EXP	run	11	  0:05:19	00:09:08	95																					
EXP	run	11	  0:05:20	  0:10:28	66		EXP	run	11	  0:05:20	00:09:09	95																					
EXP	run	11	  0:05:21	  0:10:29	66		EXP	run	11	  0:05:21	00:09:10	95																					
EXP	run	11	  0:05:22	  0:10:30	66		EXP	run	11	  0:05:22	00:09:11	95																					
EXP	run	11	  0:05:23	  0:10:31	66		EXP	run	11	  0:05:23	00:09:12	95																					
EXP	run	11	  0:05:24	  0:10:32	66		EXP	run	11	  0:05:24	00:09:13	94																					
EXP	run	11	  0:05:25	  0:10:33	66		EXP	run	11	  0:05:25	00:09:14	94																					
EXP	run	11	  0:05:26	  0:10:34	66		EXP	run	11	  0:05:26	00:09:15	93																					
EXP	run	11	  0:05:27	  0:10:35	65		EXP	run	11	  0:05:27	00:09:16	93																					
EXP	run	11	  0:05:28	  0:10:36	65		EXP	run	11	  0:05:28	00:09:17	91																					
EXP	run	12	  0:05:29	  0:10:37	65		EXP	run	12	  0:05:29	00:09:18	92																					
EXP	walk	12	  0:05:30	  0:10:38	64		EXP	walk	12	  0:05:30	00:09:19	92																					
EXP	walk	12	  0:05:31	  0:10:39	64		EXP	walk	12	  0:05:31	00:09:20	92																					
EXP	walk	12	  0:05:32	  0:10:40	64		EXP	walk	12	  0:05:32	00:09:21	92																					
EXP	walk	12	  0:05:33	  0:10:41	64		EXP	walk	12	  0:05:33	00:09:22	93																					
EXP	walk	12	  0:05:34	  0:10:42	64		EXP	walk	12	  0:05:34	00:09:23	93																					
EXP	walk	12	  0:05:35	  0:10:43	64		EXP	walk	12	  0:05:35	00:09:24	93																					
EXP	walk	12	  0:05:36	  0:10:44	65		EXP	walk	12	  0:05:36	00:09:25	96																					
EXP	walk	12	  0:05:37	  0:10:45	65		EXP	walk	12	  0:05:37	00:09:26	96																					
EXP	walk	12	  0:05:38	  0:10:46	65		EXP	walk	12	  0:05:38	00:09:27	96																					
EXP	walk	12	  0:05:39	  0:10:47	66		EXP	walk	12	  0:05:39	00:09:28	96																					
EXP	walk	12	  0:05:40	  0:10:48	66		EXP	walk	12	  0:05:40	00:09:29	95																					
EXP	walk	12	  0:05:41	  0:10:49	66		EXP	walk	12	  0:05:41	00:09:30	94																					
EXP	walk	12	  0:05:42	  0:10:50	66		EXP	walk	12	  0:05:42	00:09:31	94																					
EXP	walk	12	  0:05:43	  0:10:51	66		EXP	walk	12	  0:05:43	00:09:32	94																					
EXP	walk	12	  0:05:44	  0:10:52	67		EXP	walk	12	  0:05:44	00:09:33	94																					
