1PP							3PP																										
PHASE		cycle	EXP TIME	video time	HR		PHASE		cycle	EXP TIME	video time	HR																					
EXP	walk	2	  0:00:51	  0:06:02	41		EXP	walk	2	  0:00:51	  0:05:37	45																					
EXP	walk	2	  0:00:52	  0:06:03	41		EXP	walk	2	  0:00:52	  0:05:38	45																					
EXP	walk	2	  0:00:53	  0:06:04	41		EXP	walk	2	  0:00:53	  0:05:39	45																					
EXP	walk	2	  0:00:54	  0:06:05	41		EXP	walk	2	  0:00:54	  0:05:40	45																					
EXP	walk	2	  0:00:55	  0:06:06	41		EXP	walk	2	  0:00:55	  0:05:41	45																					
EXP	walk	2	  0:00:56	  0:06:07	41		EXP	walk	2	  0:00:56	  0:05:42	45																					
EXP	walk	2	  0:00:57	  0:06:08	41		EXP	walk	2	  0:00:57	  0:05:43	45																					
EXP	walk	2	  0:00:58	  0:06:09	41		EXP	walk	2	  0:00:58	  0:05:44	45																					
EXP	walk	3	  0:00:59	  0:06:10	41		EXP	walk	3	  0:00:59	  0:05:45	45																					
EXP	run	3	  0:01:00	  0:06:11	41		EXP	run	3	  0:01:00	  0:05:46	45																					
EXP	run	3	  0:01:01	  0:06:12	41		EXP	run	3	  0:01:01	  0:05:47	45																					
EXP	run	3	  0:01:02	  0:06:13	41		EXP	run	3	  0:01:02	  0:05:48	45																					
EXP	run	3	  0:01:03	  0:06:14	41		EXP	run	3	  0:01:03	  0:05:49	45																					
EXP	run	3	  0:01:04	  0:06:15	41		EXP	run	3	  0:01:04	  0:05:50	45																					
EXP	run	3	  0:01:05	  0:06:16	41		EXP	run	3	  0:01:05	  0:05:51	45																					
EXP	run	3	  0:01:06	  0:06:17	41		EXP	run	3	  0:01:06	  0:05:52	45																					
EXP	run	3	  0:01:07	  0:06:18	41		EXP	run	3	  0:01:07	  0:05:53	45																					
EXP	run	3	  0:01:08	  0:06:19	40		EXP	run	3	  0:01:08	  0:05:54	45																					
EXP	run	3	  0:01:09	  0:06:20	40		EXP	run	3	  0:01:09	  0:05:55	45																					
EXP	run	3	  0:01:10	  0:06:21	40		EXP	run	3	  0:01:10	  0:05:56	44																					
EXP	run	3	  0:01:11	  0:06:22	41		EXP	run	3	  0:01:11	  0:05:57	44																					
EXP	run	3	  0:01:12	  0:06:23	41		EXP	run	3	  0:01:12	  0:05:58	44																					
EXP	run	3	  0:01:13	  0:06:24	41		EXP	run	3	  0:01:13	  0:05:59	44																					
EXP	run	3	  0:01:14	  0:06:25	41		EXP	run	3	  0:01:14	  0:06:00	44																					
EXP	run	3	  0:01:15	  0:06:26	41		EXP	run	3	  0:01:15	  0:06:01	44																					
EXP	run	3	  0:01:16	  0:06:27	41		EXP	run	3	  0:01:16	  0:06:02	45																					
EXP	run	3	  0:01:17	  0:06:28	40		EXP	run	3	  0:01:17	  0:06:03	45																					
EXP	run	3	  0:01:18	  0:06:29	40		EXP	run	3	  0:01:18	  0:06:04	45																					
EXP	run	3	  0:01:19	  0:06:30	40		EXP	run	3	  0:01:19	  0:06:05	45																					
EXP	run	3	  0:01:20	  0:06:31	41		EXP	run	3	  0:01:20	  0:06:06	45																					
EXP	run	3	  0:01:21	  0:06:32	40		EXP	run	3	  0:01:21	  0:06:07	45																					
EXP	run	3	  0:01:22	  0:06:33	40		EXP	run	3	  0:01:22	  0:06:08	45																					
EXP	run	3	  0:01:23	  0:06:34	40		EXP	run	3	  0:01:23	  0:06:09	45																					
EXP	run	3	  0:01:24	  0:06:35	40		EXP	run	3	  0:01:24	  0:06:10	45																					
EXP	run	3	  0:01:25	  0:06:36	40		EXP	run	3	  0:01:25	  0:06:11	45																					
EXP	run	3	  0:01:26	  0:06:37	40		EXP	run	3	  0:01:26	  0:06:12	45																					
EXP	run	3	  0:01:27	  0:06:38	40		EXP	run	3	  0:01:27	  0:06:13	45																					
EXP	run	3	  0:01:28	  0:06:39	40		EXP	run	3	  0:01:28	  0:06:14	45																					
EXP	run	4	  0:01:29	  0:06:40	40		EXP	run	4	  0:01:29	  0:06:15	45																					
EXP	walk	4	  0:01:30	  0:06:41	40		EXP	walk	4	  0:01:30	  0:06:16	45																					
EXP	walk	4	  0:01:31	  0:06:42	40		EXP	walk	4	  0:01:31	  0:06:17	45																					
EXP	walk	4	  0:01:32	  0:06:43	40		EXP	walk	4	  0:01:32	  0:06:18	45																					
EXP	walk	4	  0:01:33	  0:06:44	40		EXP	walk	4	  0:01:33	  0:06:19	45																					
EXP	walk	4	  0:01:34	  0:06:45	40		EXP	walk	4	  0:01:34	  0:06:20	45																					
EXP	walk	4	  0:01:35	  0:06:46	40		EXP	walk	4	  0:01:35	  0:06:21	45																					
EXP	walk	4	  0:01:36	  0:06:47	40		EXP	walk	4	  0:01:36	  0:06:22	45																					
EXP	walk	4	  0:01:37	  0:06:48	40		EXP	walk	4	  0:01:37	  0:06:23	45																					
EXP	walk	4	  0:01:38	  0:06:49	40		EXP	walk	4	  0:01:38	  0:06:24	46																					
EXP	walk	4	  0:01:39	  0:06:50	41		EXP	walk	4	  0:01:39	  0:06:25	46																					
EXP	walk	4	  0:01:40	  0:06:51	41		EXP	walk	4	  0:01:40	  0:06:26	46																					
EXP	walk	4	  0:01:41	  0:06:52	41		EXP	walk	4	  0:01:41	  0:06:27	45																					
EXP	walk	4	  0:01:42	  0:06:53	41		EXP	walk	4	  0:01:42	  0:06:28	45																					
EXP	walk	4	  0:01:43	  0:06:54	41		EXP	walk	4	  0:01:43	  0:06:29	45																					
EXP	walk	4	  0:01:44	  0:06:55	41		EXP	walk	4	  0:01:44	  0:06:30	45																					
EXP	walk	4	  0:01:45	  0:06:56	41		EXP	walk	4	  0:01:45	  0:06:31	45																					
EXP	walk	4	  0:01:46	  0:06:57	41		EXP	walk	4	  0:01:46	  0:06:32	45																					
EXP	walk	4	  0:01:47	  0:06:58	41		EXP	walk	4	  0:01:47	  0:06:33	45																					
EXP	walk	4	  0:01:48	  0:06:59	41		EXP	walk	4	  0:01:48	  0:06:34	45																					
EXP	walk	4	  0:01:49	  0:07:00	41		EXP	walk	4	  0:01:49	  0:06:35	45																					
EXP	walk	4	  0:01:50	  0:07:01	41		EXP	walk	4	  0:01:50	  0:06:36	45																					
EXP	walk	4	  0:01:51	  0:07:02	41		EXP	walk	4	  0:01:51	  0:06:37	45																					
EXP	walk	4	  0:01:52	  0:07:03	41		EXP	walk	4	  0:01:52	  0:06:38	45																					
EXP	walk	4	  0:01:53	  0:07:04	42		EXP	walk	4	  0:01:53	  0:06:39	45																					
EXP	walk	4	  0:01:54	  0:07:05	42		EXP	walk	4	  0:01:54	  0:06:40	45																					
EXP	walk	4	  0:01:55	  0:07:06	42		EXP	walk	4	  0:01:55	  0:06:41	45																					
EXP	walk	4	  0:01:56	  0:07:07	41		EXP	walk	4	  0:01:56	  0:06:42	45																					
EXP	walk	4	  0:01:57	  0:07:08	41		EXP	walk	4	  0:01:57	  0:06:43	45																					
EXP	walk	4	  0:01:58	  0:07:09	42		EXP	walk	4	  0:01:58	  0:06:44	45																					
EXP	walk	5	  0:01:59	  0:07:10	42		EXP	walk	5	  0:01:59	  0:06:45	45																					
EXP	run	5	  0:02:00	  0:07:11	42		EXP	run	5	  0:02:00	  0:06:46	45																					
EXP	run	5	  0:02:01	  0:07:12	41		EXP	run	5	  0:02:01	  0:06:47	45																					
EXP	run	5	  0:02:02	  0:07:13	41		EXP	run	5	  0:02:02	  0:06:48	45																					
EXP	run	5	  0:02:03	  0:07:14	41		EXP	run	5	  0:02:03	  0:06:49	45																					
EXP	run	5	  0:02:04	  0:07:15	41		EXP	run	5	  0:02:04	  0:06:50	45																					
EXP	run	5	  0:02:05	  0:07:16	41		EXP	run	5	  0:02:05	  0:06:51	45																					
EXP	run	5	  0:02:06	  0:07:17	41		EXP	run	5	  0:02:06	  0:06:52	45																					
EXP	run	5	  0:02:07	  0:07:18	41		EXP	run	5	  0:02:07	  0:06:53	45																					
EXP	run	5	  0:02:08	  0:07:19	41		EXP	run	5	  0:02:08	  0:06:54	45																					
EXP	run	5	  0:02:09	  0:07:20	41		EXP	run	5	  0:02:09	  0:06:55	45																					
EXP	run	5	  0:02:10	  0:07:21	41		EXP	run	5	  0:02:10	  0:06:56	45																					
EXP	run	5	  0:02:11	  0:07:22	41		EXP	run	5	  0:02:11	  0:06:57	45																					
EXP	run	5	  0:02:12	  0:07:23	41		EXP	run	5	  0:02:12	  0:06:58	45																					
EXP	run	5	  0:02:13	  0:07:24	41		EXP	run	5	  0:02:13	  0:06:59	45																					
EXP	run	5	  0:02:14	  0:07:25	41		EXP	run	5	  0:02:14	  0:07:00	45																					
EXP	run	5	  0:02:15	  0:07:26	41		EXP	run	5	  0:02:15	  0:07:01	45																					
EXP	run	5	  0:02:16	  0:07:27	41		EXP	run	5	  0:02:16	  0:07:02	45																					
EXP	run	5	  0:02:17	  0:07:28	41		EXP	run	5	  0:02:17	  0:07:03	45																					
EXP	run	5	  0:02:18	  0:07:29	41		EXP	run	5	  0:02:18	  0:07:04	45																					
EXP	run	5	  0:02:19	  0:07:30	41		EXP	run	5	  0:02:19	  0:07:05	45																					
EXP	run	5	  0:02:20	  0:07:31	41		EXP	run	5	  0:02:20	  0:07:06	45																					
EXP	run	5	  0:02:21	  0:07:32	41		EXP	run	5	  0:02:21	  0:07:07	45																					
EXP	run	5	  0:02:22	  0:07:33	41		EXP	run	5	  0:02:22	  0:07:08	45																					
EXP	run	5	  0:02:23	  0:07:34	41		EXP	run	5	  0:02:23	  0:07:09	45																					
EXP	run	5	  0:02:24	  0:07:35	41		EXP	run	5	  0:02:24	  0:07:10	45																					
EXP	run	5	  0:02:25	  0:07:36	41		EXP	run	5	  0:02:25	  0:07:11	45																					
EXP	run	5	  0:02:26	  0:07:37	41		EXP	run	5	  0:02:26	  0:07:12	45																					
EXP	run	5	  0:02:27	  0:07:38	41		EXP	run	5	  0:02:27	  0:07:13	45																					
EXP	run	5	  0:02:28	  0:07:39	41		EXP	run	5	  0:02:28	  0:07:14	45																					
EXP	run	6	  0:02:29	  0:07:40	41		EXP	run	6	  0:02:29	  0:07:15	45																					
EXP	walk	6	  0:02:30	  0:07:41	41		EXP	walk	6	  0:02:30	  0:07:16	46																					
EXP	walk	6	  0:02:31	  0:07:42	41		EXP	walk	6	  0:02:31	  0:07:17	46																					
EXP	walk	6	  0:02:32	  0:07:43	41		EXP	walk	6	  0:02:32	  0:07:18	46																					
EXP	walk	6	  0:02:33	  0:07:44	41		EXP	walk	6	  0:02:33	  0:07:19	45																					
EXP	walk	6	  0:02:34	  0:07:45	41		EXP	walk	6	  0:02:34	  0:07:20	45																					
EXP	walk	6	  0:02:35	  0:07:46	41		EXP	walk	6	  0:02:35	  0:07:21	45																					
EXP	walk	6	  0:02:36	  0:07:47	41		EXP	walk	6	  0:02:36	  0:07:22	45																					
EXP	walk	6	  0:02:37	  0:07:48	41		EXP	walk	6	  0:02:37	  0:07:23	45																					
EXP	walk	6	  0:02:38	  0:07:49	41		EXP	walk	6	  0:02:38	  0:07:24	45																					
EXP	walk	6	  0:02:39	  0:07:50	41		EXP	walk	6	  0:02:39	  0:07:25	45																					
EXP	walk	6	  0:02:40	  0:07:51	41		EXP	walk	6	  0:02:40	  0:07:26	45																					
EXP	walk	6	  0:02:41	  0:07:52	41		EXP	walk	6	  0:02:41	  0:07:27	45																					
EXP	walk	6	  0:02:42	  0:07:53	41		EXP	walk	6	  0:02:42	  0:07:28	45																					
EXP	walk	6	  0:02:43	  0:07:54	41		EXP	walk	6	  0:02:43	  0:07:29	45																					
EXP	walk	6	  0:02:44	  0:07:55	41		EXP	walk	6	  0:02:44	  0:07:30	45																					
EXP	walk	6	  0:02:45	  0:07:56	41		EXP	walk	6	  0:02:45	  0:07:31	45																					
EXP	walk	6	  0:02:46	  0:07:57	41		EXP	walk	6	  0:02:46	  0:07:32	46																					
EXP	walk	6	  0:02:47	  0:07:58	42		EXP	walk	6	  0:02:47	  0:07:33	46																					
EXP	walk	6	  0:02:48	  0:07:59	42		EXP	walk	6	  0:02:48	  0:07:34	46																					
EXP	walk	6	  0:02:49	  0:08:00	42		EXP	walk	6	  0:02:49	  0:07:35	46																					
EXP	walk	6	  0:02:50	  0:08:01	42		EXP	walk	6	  0:02:50	  0:07:36	46																					
EXP	walk	6	  0:02:51	  0:08:02	42		EXP	walk	6	  0:02:51	  0:07:37	46																					
EXP	walk	6	  0:02:52	  0:08:03	42		EXP	walk	6	  0:02:52	  0:07:38	47																					
EXP	walk	6	  0:02:53	  0:08:04	42		EXP	walk	6	  0:02:53	  0:07:39	47																					
EXP	walk	6	  0:02:54	  0:08:05	42		EXP	walk	6	  0:02:54	  0:07:40	47																					
EXP	walk	6	  0:02:55	  0:08:06	42		EXP	walk	6	  0:02:55	  0:07:41	47																					
EXP	walk	6	  0:02:56	  0:08:07	42		EXP	walk	6	  0:02:56	  0:07:42	47																					
EXP	walk	6	  0:02:57	  0:08:08	42		EXP	walk	6	  0:02:57	  0:07:43	47																					
EXP	walk	6	  0:02:58	  0:08:09	42		EXP	walk	6	  0:02:58	  0:07:44	48																					
EXP	walk	7	  0:02:59	  0:08:10	42		EXP	walk	7	  0:02:59	  0:07:45	48																					
EXP	run	7	  0:03:00	  0:08:11	42		EXP	run	7	  0:03:00	  0:07:46	48																					
EXP	run	7	  0:03:01	  0:08:12	42		EXP	run	7	  0:03:01	  0:07:47	48																					
EXP	run	7	  0:03:02	  0:08:13	42		EXP	run	7	  0:03:02	  0:07:48	48																					
EXP	run	7	  0:03:03	  0:08:14	42		EXP	run	7	  0:03:03	  0:07:49	48																					
EXP	run	7	  0:03:04	  0:08:15	42		EXP	run	7	  0:03:04	  0:07:50	48																					
EXP	run	7	  0:03:05	  0:08:16	42		EXP	run	7	  0:03:05	  0:07:51	48																					
EXP	run	7	  0:03:06	  0:08:17	42		EXP	run	7	  0:03:06	  0:07:52	48																					
EXP	run	7	  0:03:07	  0:08:18	42		EXP	run	7	  0:03:07	  0:07:53	48																					
EXP	run	7	  0:03:08	  0:08:19	42		EXP	run	7	  0:03:08	  0:07:54	48																					
EXP	run	7	  0:03:09	  0:08:20	42		EXP	run	7	  0:03:09	  0:07:55	48																					
EXP	run	7	  0:03:10	  0:08:21	42		EXP	run	7	  0:03:10	  0:07:56	48																					
EXP	run	7	  0:03:11	  0:08:22	42		EXP	run	7	  0:03:11	  0:07:57	48																					
EXP	run	7	  0:03:12	  0:08:23	42		EXP	run	7	  0:03:12	  0:07:58	48																					
EXP	run	7	  0:03:13	  0:08:24	42		EXP	run	7	  0:03:13	  0:07:59	48																					
EXP	run	7	  0:03:14	  0:08:25	42		EXP	run	7	  0:03:14	  0:08:00	48																					
EXP	run	7	  0:03:15	  0:08:26	42		EXP	run	7	  0:03:15	  0:08:01	47																					
EXP	run	7	  0:03:16	  0:08:27	42		EXP	run	7	  0:03:16	  0:08:02	47																					
EXP	run	7	  0:03:17	  0:08:28	42		EXP	run	7	  0:03:17	  0:08:03	47																					
EXP	run	7	  0:03:18	  0:08:29	42		EXP	run	7	  0:03:18	  0:08:04	47																					
EXP	run	7	  0:03:19	  0:08:30	42		EXP	run	7	  0:03:19	  0:08:05	47																					
EXP	run	7	  0:03:20	  0:08:31	42		EXP	run	7	  0:03:20	  0:08:06	47																					
EXP	run	7	  0:03:21	  0:08:32	42		EXP	run	7	  0:03:21	  0:08:07	47																					
EXP	run	7	  0:03:22	  0:08:33	42		EXP	run	7	  0:03:22	  0:08:08	47																					
EXP	run	7	  0:03:23	  0:08:34	42		EXP	run	7	  0:03:23	  0:08:09	47																					
EXP	run	7	  0:03:24	  0:08:35	42		EXP	run	7	  0:03:24	  0:08:10	47																					
EXP	run	7	  0:03:25	  0:08:36	42		EXP	run	7	  0:03:25	  0:08:11	47																					
EXP	run	7	  0:03:26	  0:08:37	42		EXP	run	7	  0:03:26	  0:08:12	47																					
EXP	run	7	  0:03:27	  0:08:38	42		EXP	run	7	  0:03:27	  0:08:13	47																					
EXP	run	7	  0:03:28	  0:08:39	42		EXP	run	7	  0:03:28	  0:08:14	47																					
EXP	run	8	  0:03:29	  0:08:40	42		EXP	run	8	  0:03:29	  0:08:15	47																					
EXP	walk	8	  0:03:30	  0:08:41	42		EXP	walk	8	  0:03:30	  0:08:16	47																					
EXP	walk	8	  0:03:31	  0:08:42	42		EXP	walk	8	  0:03:31	  0:08:17	46																					
EXP	walk	8	  0:03:32	  0:08:43	42		EXP	walk	8	  0:03:32	  0:08:18	46																					
EXP	walk	8	  0:03:33	  0:08:44	42		EXP	walk	8	  0:03:33	  0:08:19	46																					
EXP	walk	8	  0:03:34	  0:08:45	42		EXP	walk	8	  0:03:34	  0:08:20	46																					
EXP	walk	8	  0:03:35	  0:08:46	42		EXP	walk	8	  0:03:35	  0:08:21	46																					
EXP	walk	8	  0:03:36	  0:08:47	42		EXP	walk	8	  0:03:36	  0:08:22	45																					
EXP	walk	8	  0:03:37	  0:08:48	42		EXP	walk	8	  0:03:37	  0:08:23	45																					
EXP	walk	8	  0:03:38	  0:08:49	42		EXP	walk	8	  0:03:38	  0:08:24	45																					
EXP	walk	8	  0:03:39	  0:08:50	42		EXP	walk	8	  0:03:39	  0:08:25	45																					
EXP	walk	8	  0:03:40	  0:08:51	42		EXP	walk	8	  0:03:40	  0:08:26	45																					
EXP	walk	8	  0:03:41	  0:08:52	42		EXP	walk	8	  0:03:41	  0:08:27	45																					
EXP	walk	8	  0:03:42	  0:08:53	42		EXP	walk	8	  0:03:42	  0:08:28	45																					
EXP	walk	8	  0:03:43	  0:08:54	42		EXP	walk	8	  0:03:43	  0:08:29	45																					
EXP	walk	8	  0:03:44	  0:08:55	42		EXP	walk	8	  0:03:44	  0:08:30	45																					
EXP	walk	8	  0:03:45	  0:08:56	42		EXP	walk	8	  0:03:45	  0:08:31	45																					
EXP	walk	8	  0:03:46	  0:08:57	42		EXP	walk	8	  0:03:46	  0:08:32	45																					
EXP	walk	8	  0:03:47	  0:08:58	42		EXP	walk	8	  0:03:47	  0:08:33	45																					
EXP	walk	8	  0:03:48	  0:08:59	42		EXP	walk	8	  0:03:48	  0:08:34	45																					
EXP	walk	8	  0:03:49	  0:09:00	42		EXP	walk	8	  0:03:49	  0:08:35	45																					
EXP	walk	8	  0:03:50	  0:09:01	42		EXP	walk	8	  0:03:50	  0:08:36	45																					
EXP	walk	8	  0:03:51	  0:09:02	42		EXP	walk	8	  0:03:51	  0:08:37	45																					
EXP	walk	8	  0:03:52	  0:09:03	42		EXP	walk	8	  0:03:52	  0:08:38	45																					
EXP	walk	8	  0:03:53	  0:09:04	42		EXP	walk	8	  0:03:53	  0:08:39	45																					
EXP	walk	8	  0:03:54	  0:09:05	42		EXP	walk	8	  0:03:54	  0:08:40	45																					
EXP	walk	8	  0:03:55	  0:09:06	42		EXP	walk	8	  0:03:55	  0:08:41	45																					
EXP	walk	8	  0:03:56	  0:09:07	42		EXP	walk	8	  0:03:56	  0:08:42	45																					
EXP	walk	8	  0:03:57	  0:09:08	42		EXP	walk	8	  0:03:57	  0:08:43	45																					
EXP	walk	8	  0:03:58	  0:09:09	42		EXP	walk	8	  0:03:58	  0:08:44	45																					
EXP	walk	9	  0:03:59	  0:09:10	42		EXP	walk	9	  0:03:59	  0:08:45	45																					
EXP	run	9	  0:04:00	  0:09:11	42		EXP	run	9	  0:04:00	  0:08:46	45																					
EXP	run	9	  0:04:01	  0:09:12	42		EXP	run	9	  0:04:01	  0:08:47	45																					
EXP	run	9	  0:04:02	  0:09:13	41		EXP	run	9	  0:04:02	  0:08:48	45																					
EXP	run	9	  0:04:03	  0:09:14	41		EXP	run	9	  0:04:03	  0:08:49	45																					
EXP	run	9	  0:04:04	  0:09:15	41		EXP	run	9	  0:04:04	  0:08:50	45																					
EXP	run	9	  0:04:05	  0:09:16	41		EXP	run	9	  0:04:05	  0:08:51	45																					
EXP	run	9	  0:04:06	  0:09:17	41		EXP	run	9	  0:04:06	  0:08:52	45																					
EXP	run	9	  0:04:07	  0:09:18	41		EXP	run	9	  0:04:07	  0:08:53	45																					
EXP	run	9	  0:04:08	  0:09:19	41		EXP	run	9	  0:04:08	  0:08:54	45																					
EXP	run	9	  0:04:09	  0:09:20	40		EXP	run	9	  0:04:09	  0:08:55	45																					
EXP	run	9	  0:04:10	  0:09:21	40		EXP	run	9	  0:04:10	  0:08:56	45																					
EXP	run	9	  0:04:11	  0:09:22	40		EXP	run	9	  0:04:11	  0:08:57	45																					
EXP	run	9	  0:04:12	  0:09:23	40		EXP	run	9	  0:04:12	  0:08:58	45																					
EXP	run	9	  0:04:13	  0:09:24	40		EXP	run	9	  0:04:13	  0:08:59	44																					
EXP	run	9	  0:04:14	  0:09:25	40		EXP	run	9	  0:04:14	  0:09:00	44																					
EXP	run	9	  0:04:15	  0:09:26	40		EXP	run	9	  0:04:15	  0:09:01	44																					
EXP	run	9	  0:04:16	  0:09:27	40		EXP	run	9	  0:04:16	  0:09:02	44																					
EXP	run	9	  0:04:17	  0:09:28	40		EXP	run	9	  0:04:17	  0:09:03	44																					
EXP	run	9	  0:04:18	  0:09:29	40		EXP	run	9	  0:04:18	  0:09:04	44																					
EXP	run	9	  0:04:19	  0:09:30	40		EXP	run	9	  0:04:19	  0:09:05	44																					
EXP	run	9	  0:04:20	  0:09:31	41		EXP	run	9	  0:04:20	  0:09:06	44																					
EXP	run	9	  0:04:21	  0:09:32	41		EXP	run	9	  0:04:21	  0:09:07	44																					
EXP	run	9	  0:04:22	  0:09:33	41		EXP	run	9	  0:04:22	  0:09:08	44																					
EXP	run	9	  0:04:23	  0:09:34	41		EXP	run	9	  0:04:23	  0:09:09	44																					
EXP	run	9	  0:04:24	  0:09:35	41		EXP	run	9	  0:04:24	  0:09:10	44																					
EXP	run	9	  0:04:25	  0:09:36	42		EXP	run	9	  0:04:25	  0:09:11	44																					
EXP	run	9	  0:04:26	  0:09:37	42		EXP	run	9	  0:04:26	  0:09:12	44																					
EXP	run	9	  0:04:27	  0:09:38	42		EXP	run	9	  0:04:27	  0:09:13	44																					
EXP	run	9	  0:04:28	  0:09:39	42		EXP	run	9	  0:04:28	  0:09:14	44																					
EXP	run	10	  0:04:29	  0:09:40	42		EXP	run	10	  0:04:29	  0:09:15	44																					
EXP	walk	10	  0:04:30	  0:09:41	42		EXP	walk	10	  0:04:30	  0:09:16	44																					
EXP	walk	10	  0:04:31	  0:09:42	42		EXP	walk	10	  0:04:31	  0:09:17	44																					
EXP	walk	10	  0:04:32	  0:09:43	42		EXP	walk	10	  0:04:32	  0:09:18	44																					
EXP	walk	10	  0:04:33	  0:09:44	42		EXP	walk	10	  0:04:33	  0:09:19	44																					
EXP	walk	10	  0:04:34	  0:09:45	42		EXP	walk	10	  0:04:34	  0:09:20	44																					
EXP	walk	10	  0:04:35	  0:09:46	42		EXP	walk	10	  0:04:35	  0:09:21	44																					
EXP	walk	10	  0:04:36	  0:09:47	42		EXP	walk	10	  0:04:36	  0:09:22	44																					
EXP	walk	10	  0:04:37	  0:09:48	42		EXP	walk	10	  0:04:37	  0:09:23	45																					
EXP	walk	10	  0:04:38	  0:09:49	42		EXP	walk	10	  0:04:38	  0:09:24	45																					
EXP	walk	10	  0:04:39	  0:09:50	42		EXP	walk	10	  0:04:39	  0:09:25	45																					
EXP	walk	10	  0:04:40	  0:09:51	42		EXP	walk	10	  0:04:40	  0:09:26	45																					
EXP	walk	10	  0:04:41	  0:09:52	42		EXP	walk	10	  0:04:41	  0:09:27	45																					
EXP	walk	10	  0:04:42	  0:09:53	42		EXP	walk	10	  0:04:42	  0:09:28	45																					
EXP	walk	10	  0:04:43	  0:09:54	41		EXP	walk	10	  0:04:43	  0:09:29	45																					
EXP	walk	10	  0:04:44	  0:09:55	41		EXP	walk	10	  0:04:44	  0:09:30	45																					
EXP	walk	10	  0:04:45	  0:09:56	41		EXP	walk	10	  0:04:45	  0:09:31	45																					
EXP	walk	10	  0:04:46	  0:09:57	41		EXP	walk	10	  0:04:46	  0:09:32	44																					
EXP	walk	10	  0:04:47	  0:09:58	41		EXP	walk	10	  0:04:47	  0:09:33	44																					
EXP	walk	10	  0:04:48	  0:09:59	41		EXP	walk	10	  0:04:48	  0:09:34	44																					
EXP	walk	10	  0:04:49	  0:10:00	40		EXP	walk	10	  0:04:49	  0:09:35	44																					
EXP	walk	10	  0:04:50	  0:10:01	40		EXP	walk	10	  0:04:50	  0:09:36	44																					
EXP	walk	10	  0:04:51	  0:10:02	40		EXP	walk	10	  0:04:51	  0:09:37	44																					
EXP	walk	10	  0:04:52	  0:10:03	40		EXP	walk	10	  0:04:52	  0:09:38	44																					
EXP	walk	10	  0:04:53	  0:10:04	40		EXP	walk	10	  0:04:53	  0:09:39	44																					
EXP	walk	10	  0:04:54	  0:10:05	39		EXP	walk	10	  0:04:54	  0:09:40	45																					
EXP	walk	10	  0:04:55	  0:10:06	39		EXP	walk	10	  0:04:55	  0:09:41	45																					
EXP	walk	10	  0:04:56	  0:10:07	39		EXP	walk	10	  0:04:56	  0:09:42	45																					
EXP	walk	10	  0:04:57	  0:10:08	39		EXP	walk	10	  0:04:57	  0:09:43	45																					
EXP	walk	10	  0:04:58	  0:10:09	39		EXP	walk	10	  0:04:58	  0:09:44	45																					
EXP	walk	11	  0:04:59	  0:10:10	39		EXP	walk	11	  0:04:59	  0:09:45	45																					
EXP	run	11	  0:05:00	  0:10:11	40		EXP	run	11	  0:05:00	  0:09:46	45																					
EXP	run	11	  0:05:01	  0:10:12	40		EXP	run	11	  0:05:01	  0:09:47	45																					
EXP	run	11	  0:05:02	  0:10:13	40		EXP	run	11	  0:05:02	  0:09:48	45																					
EXP	run	11	  0:05:03	  0:10:14	40		EXP	run	11	  0:05:03	  0:09:49	45																					
EXP	run	11	  0:05:04	  0:10:15	40		EXP	run	11	  0:05:04	  0:09:50	45																					
EXP	run	11	  0:05:05	  0:10:16	40		EXP	run	11	  0:05:05	  0:09:51	45																					
EXP	run	11	  0:05:06	  0:10:17	40		EXP	run	11	  0:05:06	  0:09:52	45																					
EXP	run	11	  0:05:07	  0:10:18	40		EXP	run	11	  0:05:07	  0:09:53	45																					
EXP	run	11	  0:05:08	  0:10:19	40		EXP	run	11	  0:05:08	  0:09:54	45																					
EXP	run	11	  0:05:09	  0:10:20	40		EXP	run	11	  0:05:09	  0:09:55	45																					
EXP	run	11	  0:05:10	  0:10:21	40		EXP	run	11	  0:05:10	  0:09:56	45																					
EXP	run	11	  0:05:11	  0:10:22	40		EXP	run	11	  0:05:11	  0:09:57	45																					
EXP	run	11	  0:05:12	  0:10:23	40		EXP	run	11	  0:05:12	  0:09:58	45																					
EXP	run	11	  0:05:13	  0:10:24	40		EXP	run	11	  0:05:13	  0:09:59	45																					
EXP	run	11	  0:05:14	  0:10:25	40		EXP	run	11	  0:05:14	  0:10:00	45																					
EXP	run	11	  0:05:15	  0:10:26	40		EXP	run	11	  0:05:15	  0:10:01	45																					
EXP	run	11	  0:05:16	  0:10:27	40		EXP	run	11	  0:05:16	  0:10:02	45																					
EXP	run	11	  0:05:17	  0:10:28	40		EXP	run	11	  0:05:17	  0:10:03	45																					
EXP	run	11	  0:05:18	  0:10:29	40		EXP	run	11	  0:05:18	  0:10:04	45																					
EXP	run	11	  0:05:19	  0:10:30	40		EXP	run	11	  0:05:19	  0:10:05	45																					
EXP	run	11	  0:05:20	  0:10:31	40		EXP	run	11	  0:05:20	  0:10:06	45																					
EXP	run	11	  0:05:21	  0:10:32	40		EXP	run	11	  0:05:21	  0:10:07	45																					
EXP	run	11	  0:05:22	  0:10:33	41		EXP	run	11	  0:05:22	  0:10:08	45																					
EXP	run	11	  0:05:23	  0:10:34	41		EXP	run	11	  0:05:23	  0:10:09	45																					
